threshold,precision,recall,f1
0.050899386,0.3005640612409347,0.9973262032085561,0.46191950464396275
0.050991617,0.3008064516129032,0.9973262032085561,0.4622057001239157
0.05100212,0.30104923325262306,0.9973262032085561,0.4624922504649721
0.052066892,0.30129240710823907,0.9973262032085561,0.46277915632754346
0.05228768,0.301535974130962,0.9973262032085561,0.4630664183736809
0.05273543,0.3017799352750809,0.9973262032085561,0.4633540372670807
0.053017985,0.3020242914979757,0.9973262032085561,0.46364201367308894
0.053526543,0.30226904376012964,0.9973262032085561,0.46393034825870644
0.053800907,0.30251419302514193,0.9973262032085561,0.4642190416925949
0.0541316,0.3027597402597403,0.9973262032085561,0.46450809464508097
0.05440644,0.30300568643379366,0.9973262032085561,0.4647975077881619
0.054475397,0.3032520325203252,0.9973262032085561,0.46508728179551123
0.054590836,0.30349877949552484,0.9973262032085561,0.46537741734248284
0.05472182,0.30374592833876224,0.9973262032085561,0.4656679151061174
0.055076007,0.30399348003259985,0.9973262032085561,0.4659587757651468
0.055131383,0.30424143556280586,0.9973262032085561,0.46624999999999994
0.0552961,0.30448979591836733,0.9973262032085561,0.4665415884928081
0.055507652,0.3047385620915033,0.9973262032085561,0.4668335419274093
0.055643752,0.30498773507767785,0.9973262032085561,0.46712586098935505
0.055741265,0.30523731587561376,0.9973262032085561,0.4674185463659148
0.0557682,0.30548730548730546,0.9973262032085561,0.4677115987460814
0.055813354,0.30573770491803276,0.9973262032085561,0.4680050188205771
0.055917032,0.3059885151763741,0.9973262032085561,0.46829880728185813
0.056021366,0.30623973727422005,0.9973262032085561,0.46859296482412066
0.05625485,0.3064913722267872,0.9973262032085561,0.4688874921433061
0.05631816,0.3067434210526316,0.9973262032085561,0.4691823899371069
0.056536242,0.3069958847736626,0.9973262032085561,0.4694776589049717
0.05666856,0.30724876441515653,0.9973262032085561,0.4697732997481109
0.0566824,0.30667765869744434,0.9946524064171123,0.4688090737240076
0.056694206,0.3069306930693069,0.9946524064171123,0.46910466582597726
0.0567419,0.30718414533443433,0.9946524064171123,0.4694006309148264
0.057360973,0.3074380165289256,0.9946524064171123,0.4696969696969697
0.05738734,0.3076923076923077,0.9946524064171123,0.46999368288060644
0.057814013,0.3079470198675497,0.9946524064171123,0.4702907711757269
0.05810103,0.30820215410107704,0.9946524064171123,0.47058823529411764
0.058792416,0.30845771144278605,0.9946524064171123,0.47088607594936704
0.058922946,0.3087136929460581,0.9946524064171123,0.47118429385687144
0.059323013,0.3089700996677741,0.9946524064171123,0.4714828897338404
0.05938631,0.3092269326683292,0.9946524064171123,0.47178186429930247
0.0595165,0.30948419301164726,0.9946524064171123,0.47208121827411165
0.05969418,0.3097418817651957,0.9946524064171123,0.47238095238095235
0.05973723,0.31,0.9946524064171123,0.4726810673443456
0.061221242,0.3102585487906589,0.9946524064171123,0.4729815638906548
0.06122837,0.3105175292153589,0.9946524064171123,0.4732824427480915
0.06146292,0.3107769423558897,0.9946524064171123,0.47358370464672184
0.062428832,0.3110367892976589,0.9946524064171123,0.47388535031847134
0.06278016,0.3112970711297071,0.9946524064171123,0.4741873804971319
0.062829055,0.31155778894472363,0.9946524064171123,0.4744897959183674
0.06327684,0.31181894383906117,0.9946524064171123,0.4747925973197191
0.063426055,0.31208053691275167,0.9946524064171123,0.475095785440613
0.06402177,0.3123425692695214,0.9946524064171123,0.47539936102236424
0.064156115,0.3126050420168067,0.9946524064171123,0.47570332480818417
0.06416783,0.3128679562657696,0.9946524064171123,0.47600767754318624
0.06551156,0.31313131313131315,0.9946524064171123,0.47631241997439183
0.06599306,0.3133951137320977,0.9946524064171123,0.47661755285073665
0.06614816,0.3139240506329114,0.9946524064171123,0.477228992944195
0.06674831,0.3141891891891892,0.9946524064171123,0.47753530166880614
